Unnamed: 0,drugName,condition,review,rating,date,usefulCount,drug_class,sentiment,sentiment_label,Review_Sentiment,review_clean,sentiment_clean,review_clean_ss,sentiment_clean_ss,count_word,count_unique_word,count_letters,count_punctuations,count_words_upper,count_words_title,count_stopwords,mean_word_len,Year,month,day
194188,58,2,"""34 y/o female on HBP meds since severe bacterial infection wiped out 3/4 of kidney function 5 years ago. Had been on 100mg/day of Metoprolol and it caused mind-numbing fatigue and fogginess, and frankly I realize now I was over-medicated. Doc switched me to 5mg/day Bystolic and I felt like a new woman overnight! No fatigue and only noticeable side effect (like someone else mentioned) was that it knocked back my libido some, which wasn&#039;t a terrible thing and isn&#039;t affecting me that much. I can get through a work day without taking a nap at lunch and actually have a life after hours now. I&#039;m glad I took a chance on this med!""",9,2015-04-19,63,beta blockers,-0.0005681818181818288,negative,1.0,34 femal hbp med sinc sever bacteri infect wipe 3 4 kidney function 5 year ago 100mg day metoprolol caus mind numb fatigu foggi frank realiz medic doc switch 5mg day bystol felt like new woman overnight fatigu onli notic side effect like someon els mention knock back libido wasnt terribl thing isnt affect much get work day without take nap lunch actual life hour im glad took chanc med,0.0393939393939394,34 y o female on hbp meds since severe bacterial infection wiped out 3 4 of kidney function 5 years ago had been on 100mg day of metoprolol and it caused mind numbing fatigue and fogginess and frankly i realize now i was over medicated doc switched me to 5mg day bystolic and i felt like a new woman overnight no fatigue and only noticeable side effect like someone else mentioned was that it knocked back my libido some which wasnt a terrible thing and isnt affecting me that much i can get through a work day without taking a nap at lunch and actually have a life after hours now im glad i took a chance on this med,-0.020454545454545447,120,93,617,27,6,10,46,4.15,2015,4,19
156810,29,1,"""I have been taking trulicity for 3 weeks my sugar levels are almost perfect,  and I am loosing weight , but who&#039;s sugar wouldn&#039;t be perfect and who couldn&#039;t loose weight if your sick the whole time. I can not tolerate this medication very disappointed. :(""",1,2015-05-10,18,oral hypoglycemics,-0.04517268445839874,negative,0.0,take trulic 3 week sugar level almost perfect loos weight whos sugar wouldnt perfect couldnt loos weight sick whole time toler medic veri disappoint,0.3714285714285714,i have been taking trulicity for 3 weeks my sugar levels are almost perfect and i am loosing weight but whos sugar wouldnt be perfect and who couldnt loose weight if your sick the whole time i can not tolerate this medication very disappointed,0.0722985347985348,44,38,243,17,3,3,20,4.545454545454546,2015,5,10
168851,77,0,"""I&#039;m a 29 yr old mother of 3. 2 are twin toddlers. I dealt with anger since my teenage yrs. Yelling, tantrums, uncontrollable anger. Many times there would be no reason or very minor ones. Even as an adult I would sit in my closet and tear my clothes down and scream until I felt better. Trying to hide this unhealthy release of anger. Finally I got to where I would stay at home. My doctor diagnosed me with depression. I didn&#039;t believe her but took her advise. We started the beginners pack. 10mg/7days, 20mg/7days then onto 40mg. The first couple of days of each new mg comes with some nausea. EAT WELL! 6 Months later and I am so happy. No more yelling at kids/hubby. Saved my marriage. DO NOT MISS A DOSE EVEN BY AN HOUR. YOU WILL BECOME A MONSTER.""",9,2013-08-13,85,opiod analgesics,-0.03235888294711822,negative,1.0,im 29 yr old mother 3 2 twin toddler dealt anger sinc teenag yrs yell tantrum uncontrol anger mani time would reason veri minor one even adult would sit closet tear cloth scream felt better tri hide unhealthi releas anger final got would stay home doctor diagnos depress didnt believ took advis start beginn pack 10mg 7day 20mg 7day onto 40mg first coupl day new mg come nausea eat well 6 month later happi yell kid hubbi save marriag miss dose even hour becom monster,-0.1097041847041847,im a 29 yr old mother of 3 2 are twin toddlers i dealt with anger since my teenage yrs yelling tantrums uncontrollable anger many times there would be no reason or very minor ones even as an adult i would sit in my closet and tear my clothes down and scream until i felt better trying to hide this unhealthy release of anger finally i got to where i would stay at home my doctor diagnosed me with depression i didnt believe her but took her advise we started the beginners pack 10mg 7days 20mg 7days then onto 40mg the first couple of days of each new mg comes with some nausea eat well 6 months later and i am so happy no more yelling at kids hubby saved my marriage do not miss a dose even by an hour you will become a monster,-0.03436423054070111,146,114,728,33,23,20,62,3.993150684931507,2013,8,13
198308,32,1,"""Worked great. I felt awesomely good. My insurance put me in the donut hole. 
Now I can&#039;t afford it.  """,10,2016-09-19,6,oral hypoglycemics,0.75,positive,1.0,work great felt awesom good insur put donut hole cant afford,0.75,worked great i felt awesomely good my insurance put me in the donut hole now i cant afford it,0.75,19,18,93,9,2,5,7,3.9473684210526314,2016,9,19
159364,6,0,"""This healed my anxiety and deep depression and made me able to work, think, work out, enjoy my life, and recoup the losses caused by my illness.  My whole self got well, including physical ailments.  Had no difficulty tapering off when I was completely well.""",10,2009-02-06,42,oral hypoglycemics,0.20000000000000004,positive,1.0,heal anxieti deep depress made abl work think work enjoy life recoup loss caus ill whole self got well includ physic ailment difficulti taper complet well,0.006666666666666677,this healed my anxiety and deep depression and made me able to work think work out enjoy my life and recoup the losses caused by my illness my whole self got well including physical ailments had no difficulty tapering off when i was completely well,0.20000000000000004,45,38,248,10,1,4,17,4.533333333333333,2009,2,6
168750,77,0,"""Been on for a few months - up to 40mg - feeling great as far as mood goes.  DO have some break through anxiety but that will get better with time.  Notice you DO HAVE TO TAKE WITH FOOD - or your stomach does get really upset.  I have also noticed weight gain/or bloating.  So the weight gain being 10 pounds may be some water weight as well.  I&#039;ve taken other meds that don&#039;t work this effectively so will give this a definite try for awhile and see if it continues to help me with my mood disorder.  Bless all out there that have this terrible disorder....""",8,2015-07-13,40,opiod analgesics,0.09722222222222222,positive,1.0,month 40mg feel great far mood goe break anxieti get better time notic take food stomach doe get realli upset also notic weight gain bloat weight gain 10 pound may water weight well ive taken med dont work effect give definit tri awhil see continu help mood disord bless terribl disord,0.21500000000000002,been on for a few months up to 40mg feeling great as far as mood goes do have some break through anxiety but that will get better with time notice you do have to take with food or your stomach does get really upset i have also noticed weight gain or bloating so the weight gain being 10 pounds may be some water weight as well ive taken other meds that dont work this effectively so will give this a definite try for awhile and see if it continues to help me with my mood disorder bless all out there that have this terrible disorder,0.09722222222222222,105,79,533,22,8,5,53,4.085714285714285,2015,7,13
32523,52,2,"""The pill does lower my blood pressure (caused by another medicine) but makes me very sleepy and lethargic.  I tried taking 1/2 of the pill in the morning and 1/2 in the evening but it is still a big problem.  I am normally energetic and on the go - now I&#039;m on slow to stop!""",6,2011-09-11,43,ace inhibitor,0.08124999999999998,positive,1.0,pill doe lower blood pressur caus anoth medicin make veri sleepi letharg tri take 1 2 pill morn 1 2 even still big problem normal energet go im slow stop,-0.05000000000000002,the pill does lower my blood pressure caused by another medicine but makes me very sleepy and lethargic i tried taking 1 2 of the pill in the morning and 1 2 in the evening but it is still a big problem i am normally energetic and on the go now im on slow to stop,0.09999999999999998,56,43,263,13,2,3,27,3.7142857142857144,2011,9,11
102875,12,0,"""I recently suffered a really bad cycle of my lingering depression and my doctor prescribed Abilify to go along with the Zoloft I&#039;ve was already on.  I have to say, after only 3 weeks of taking 2.5 mg, I see a tremendous difference in my level of energy and motivation.  I feel alive again.  The only negatives I can mention is that I&#039;ve had a lot of trouble sleeping, and I tend to feel much more &quot;wired&quot; throughout the day.  But, if that&#039;s the trade off for feeling like a human again, I&#039;ll take it.""",9,2011-01-23,40,antifungal (except metronidazole),0.003703703703703721,positive,1.0,recent suffer realli bad cycl linger depress doctor prescrib abilifi go along zoloft ive alreadi say onli 3 week take 2 5 mg see tremend differ level energi motiv feel aliv onli negat mention ive lot troubl sleep tend feel much quot wire quot throughout day trade feel like human ill take,-0.12777777777777774,i recently suffered a really bad cycle of my lingering depression and my doctor prescribed abilify to go along with the zoloft ive was already on i have to say after only 3 weeks of taking 2 5 mg i see a tremendous difference in my level of energy and motivation i feel alive again the only negatives i can mention is that ive had a lot of trouble sleeping and i tend to feel much more quot wired quot throughout the day but if thats the trade off for feeling like a human again ill take it,-0.04666666666666665,98,73,490,29,6,10,41,4.010204081632653,2011,1,23
102914,12,0,"""Abilify has been a miracle for me. For 14 years I&#039;ve tried to get relief from major depression, and until I got on this medicine nothing else worked. No weight gain a little side effect. My biggest gripe, TOO MUCH ENERGY. """,10,2011-11-02,58,antifungal (except metronidazole),0.025000000000000005,positive,1.0,abilifi miracl 14 year ive tri get relief major depress got medicin noth els work weight gain littl side effect biggest gripe much energi,0.06527777777777778,abilify has been a miracle for me for 14 years ive tried to get relief from major depression and until i got on this medicine nothing else worked no weight gain a little side effect my biggest gripe too much energy,0.025000000000000005,41,39,214,11,4,5,16,4.2439024390243905,2011,11,2
159455,59,0,"""Serzone is the only one that has helped me and I&#039;ve never had any liver problems that are associated with it. It makes me feel better right away. Really though I am certifiably depressed and it works. If nothing else works then try this. If the ones you are on work, then by all means don&#039;t, thanks.""",9,2009-09-21,48,opiod analgesics,0.23714285714285716,positive,1.0,serzon onli one help ive never ani liver problem associ make feel better right away realli though certifi depress work noth els work tri one work mean dont thank,0.10163690476190476,serzone is the only one that has helped me and ive never had any liver problems that are associated with it it makes me feel better right away really though i am certifiably depressed and it works if nothing else works then try this if the ones you are on work then by all means dont thanks,0.23714285714285716,57,47,290,15,1,6,28,4.105263157894737,2009,9,21
146838,4,0,"""To me Xanax was a lifesaver. In August 2011 I suddenly collapsed and was in hospital for 2 weeks and then had about 6 months of tests which I was finally diagnosed with vestibular lesion which is ringing in ears and balance disorder due to a problem with nerves. I was only getting 2 hours a night sleep on 5 Valium due to this and my body would just jerk most the time iI was about to go to sleep.I was starting to think life not worth living. I came across Xanax with my friend giving me 0.5mg early 2013 and i had my best sleep in 18 months. I spoke to my doctor and he agreed in my situation that xanax would be helpful as it does calm the nerves so 42 months later still taking but now been on 1mg for past 18 months and now have some life.""",9,2016-08-18,12,anti-anxiety,0.09615384615384616,positive,1.0,xanax lifesav august 2011 sudden collaps hospit 2 week 6 month test final diagnos vestibular lesion ring ear balanc disord due problem nerv onli get 2 hour night sleep 5 valium due bodi would jerk time ii go sleep start think life worth live came across xanax friend give 0 5mg earli 2013 best sleep 18 month spoke doctor agre situat xanax would help doe calm nerv 42 month later still take 1mg past 18 month life,0.11694214876033059,to me xanax was a lifesaver in august 2011 i suddenly collapsed and was in hospital for 2 weeks and then had about 6 months of tests which i was finally diagnosed with vestibular lesion which is ringing in ears and balance disorder due to a problem with nerves i was only getting 2 hours a night sleep on 5 valium due to this and my body would just jerk most the time ii was about to go to sleep i was starting to think life not worth living i came across xanax with my friend giving me 0 5mg early 2013 and i had my best sleep in 18 months i spoke to my doctor and he agreed in my situation that xanax would be helpful as it does calm the nerves so 42 months later still taking but now been on 1mg for past 18 months and now have some life,0.09615384615384616,153,97,740,9,5,11,76,3.843137254901961,2016,8,18
152692,35,2,"""I am surprised to see that no one had listed furosemide for treating high blood pressure.   I also take Atenolol.   However, when I increased my furos from 20 to 40 I was very pleasantly surprised to see my BP go down from 140 to 115.   I did this on my own and my Dr. was surprised that I had such good effects on my health and continued this dose.  I take 20 twice a day.  I has also had a good effect on my urinary incontinence which also is much better now.""",10,2013-11-09,23,oral hypoglycemics,0.2804444444444444,positive,1.0,surpris see one list furosemid treat high blood pressur also take atenolol howev increas furo 20 40 veri pleasant surpris see bp go 140 115 dr surpris good effect health continu dose take 20 twice day also good effect urinari incontin also much better,0.4047222222222222,i am surprised to see that no one had listed furosemide for treating high blood pressure i also take atenolol however when i increased my furos from 20 to 40 i was very pleasantly surprised to see my bp go down from 140 to 115 i did this on my own and my dr was surprised that i had such good effects on my health and continued this dose i take 20 twice a day i has also had a good effect on my urinary incontinence which also is much better now,0.2804444444444444,92,59,445,10,9,11,47,3.847826086956522,2013,11,9
32259,52,2,"""In 1 week I had Joint pain, back pain, confusion, mood swings, loss of vision, panic attacks, out of body sensations.

Doctor asked me to describe exactly why I wanted off of this medicine:  Best way I can describe it is.. &quot;it&#039;s like I&#039;m taking poison&quot;.

No joke.  Beware.""",1,2017-04-13,44,ace inhibitor,0.4166666666666667,positive,0.0,1 week joint pain back pain confus mood swing loss vision panic attack bodi sensat doctor ask describ exact whi want medicin best way describ quot like im take poison quot joke bewar,0.4166666666666667,in 1 week i had joint pain back pain confusion mood swings loss of vision panic attacks out of body sensations doctor asked me to describe exactly why i wanted off of this medicine best way i can describe it is quot its like im taking poison quot no joke beware,0.4166666666666667,51,44,261,25,3,9,16,4.137254901960785,2017,4,13
82384,51,1,"""My last post here I had just started on Victoza and was  complaining about nausea. I lowered my dosage a few clicks and the nausea went away. I then slowly increased my dosage and its been working great. I suggest you contact your doc before trying this.   

I&#039;m still not up to the full 1.2mg dosage, but I&#039;m getting there. Sugars  are normal and I too am losing weight. I am EXTREMELY happy with how this medicine is working.""",10,2013-02-23,54,oral hypoglycemics,0.2285714285714286,positive,1.0,last post start victoza complain nausea lower dosag click nausea went away slowli increas dosag work great suggest contact doc befor tri im still full 1 2mg dosag im get sugar normal lose weight extrem happi medicin work,0.22000000000000003,my last post here i had just started on victoza and was complaining about nausea i lowered my dosage a few clicks and the nausea went away i then slowly increased my dosage and its been working great i suggest you contact your doc before trying this im still not up to the full 1 2mg dosage but im getting there sugars are normal and i too am losing weight i am extremely happy with how this medicine is working,0.2285714285714286,80,62,411,17,7,9,40,4.15,2013,2,23
229798,45,2,"""Benicar HCT was effective in bringing my readings down to normotensive but it came with side effects:GERD, abdominal discomfort and generalized malaise. My doc switched me to Loasartan  (another ARB) without thr duuretic and so far it&#039; working great at maintaining my BP in the normotensive range. The added bonus: Losartan doesn&#039; t carry the high risk for villous atrophy that Benicar does, nor does it have the high cost ...a win/win in my book!""",4,2015-07-08,2,arb blocker,0.2840740740740741,positive,0.0,benicar hct effect bring read normotens came side effect gerd abdomin discomfort general malais doc switch loasartan anoth arb without thr duuret far work great maintain bp normotens rang ad bonus losartan carri high risk villous atrophi benicar doe doe high cost win win book,0.3393055555555556,benicar hct was effective in bringing my readings down to normotensive but it came with side effects gerd abdominal discomfort and generalized malaise my doc switched me to loasartan another arb without thr duuretic and so far it working great at maintaining my bp in the normotensive range the added bonus losartan doesn t carry the high risk for villous atrophy that benicar does nor does it have the high cost a win win in my book,0.4080555555555555,77,60,433,21,3,6,30,4.636363636363637,2015,7,8
206582,76,2,"""Taking Diovan for 160 mg for 3 months with no noticeable side effects, than had what the doctor refers to as an orthostatic syneopal episode. I passed out.  Was out of work for 4 weeks.  Doctor increased dose to 320 and nearly all of the side effects listed for this medication has presented itself.  The worst being muscle weakness and cramping. """,1,2009-06-24,81,arb blocker,-0.45,negative,0.0,take diovan 160 mg 3 month notic side effect doctor refer orthostat syneop episod pass work 4 week doctor increas dose 320 near side effect list medic present worst muscl weak cramp,-0.31875,taking diovan for 160 mg for 3 months with no noticeable side effects than had what the doctor refers to as an orthostatic syneopal episode i passed out was out of work for 4 weeks doctor increased dose to 320 and nearly all of the side effects listed for this medication has presented itself the worst being muscle weakness and cramping,-0.45,61,49,337,8,1,6,27,4.540983606557377,2009,6,24
198281,32,1,"""I am on my third injection of Bydureon. The needle is huge and the med burns going in, and bleeds after. No problems with injection site till this week I noticed a small pea-sized bump at the first injection site on my stomach. The first two weeks my morning sugars went up significantly to 190-200. Other side effects are diarrhea (which has resolved this week), bloating and a very uncomfortable full feeling, and some random stomach pain. This week numbers starting to come down to 145-155, but still higher than when on my previous med, Victoza, which made me very nauseous. Not losing weight. In fact, am up 2 lbs. Hope this turns around in the next couple of weeks.""",4,2016-04-27,9,oral hypoglycemics,0.014236111111111116,positive,0.0,third inject bydureon needl huge med burn go bleed problem inject site till week notic small pea size bump first inject site stomach first two week morn sugar went signific 190 200 side effect diarrhea resolv week bloat veri uncomfort full feel random stomach pain week number start come 145 155 still higher previous med victoza made veri nauseous lose weight fact 2 lbs hope turn around next coupl week,0.025231481481481494,i am on my third injection of bydureon the needle is huge and the med burns going in and bleeds after no problems with injection site till this week i noticed a small pea sized bump at the first injection site on my stomach the first two weeks my morning sugars went up significantly to 190 200 other side effects are diarrhea which has resolved this week bloating and a very uncomfortable full feeling and some random stomach pain this week numbers starting to come down to 145 155 but still higher than when on my previous med victoza which made me very nauseous not losing weight in fact am up 2 lbs hope this turns around in the next couple of weeks,0.014236111111111116,123,88,653,23,2,12,51,4.317073170731708,2016,4,27
113980,7,2,"""Did nothing for Bp but does cause ankles and feet to swell a lot.  Thought I gained weight (happily) nope, it was the fluid retention caused by amlodipine.  That&#039;s not great because fluid retention can make Bp rise.""",1,2016-08-04,40,calcium channel blocker,0.1,positive,0.0,noth bp doe caus ankl feet swell lot thought gain weight happili nope fluid retent caus amlodipin great becaus fluid retent make bp rise,-0.13333333333333333,did nothing for bp but does cause ankles and feet to swell a lot thought i gained weight happily nope it was the fluid retention caused by amlodipine thats not great because fluid retention can make bp rise,0.1,38,35,206,11,1,5,14,4.447368421052632,2016,8,4
198501,32,1,"""I eat right after I take Byetta and if I stay away from the fatty greasy food I do not have any problems with loose stools. I love the fact my HUGE hunger is now GONE! I lost about 8 lbs but, gained only one pound back after Thanksgiving. """,10,2009-12-18,18,oral hypoglycemics,0.14411302982731553,positive,1.0,eat right take byetta stay away fatti greasi food ani problem loos stool love fact huge hunger gone lost 8 lbs gain onli one pound back thanksgiv,0.29642857142857143,i eat right after i take byetta and if i stay away from the fatty greasy food i do not have any problems with loose stools i love the fact my huge hunger is now gone i lost about 8 lbs but gained only one pound back after thanksgiving,0.12982731554160126,49,42,234,6,8,8,22,3.795918367346939,2009,12,18
169137,77,0,"""About 3 weeks now, I feel a little better, but I almost feel like I&#039;m on speed. It increased my anxiety and heart beat so much, I could not be comfortable. And I couldn&#039;t sleep that well. Not working for me!""",4,2011-09-18,166,opiod analgesics,0.253125,positive,0.0,3 week feel littl better almost feel like im speed increas anxieti heart beat much could comfort couldnt sleep well work,0.35,about 3 weeks now i feel a little better but i almost feel like im on speed it increased my anxiety and heart beat so much i could not be comfortable and i couldnt sleep that well not working for me,0.228125,41,35,198,15,4,8,17,3.8536585365853657,2011,9,18
198343,32,1,"""This is a follow-up to my review a few weeks ago.  I experienced no side effects at all up until I had injected the fourth time.  At that point, I began to have site itching, but I could live with that.  The fifth time was two days ago, and I was startled to see that the injection site was  angry  and red about the size of a silver dollar.  I still have itching, but the appearance of the site is alarming.  I worry about future injections causing a serious reaction.  There are also the lumps and nodules now.  Think I&#039;ll talk to my doctor tomorrow.""",5,2015-05-18,21,oral hypoglycemics,-0.021885521885521876,negative,1.0,follow review week ago experienc side effect inject fourth time point began site itch could live fifth time two day ago startl see inject site angri red size silver dollar still itch appear site alarm worri futur inject caus serious reaction also lump nodul think ill talk doctor tomorrow,-0.1494949494949495,this is a follow up to my review a few weeks ago i experienced no side effects at all up until i had injected the fourth time at that point i began to have site itching but i could live with that the fifth time was two days ago and i was startled to see that the injection site was angry and red about the size of a silver dollar i still have itching but the appearance of the site is alarming i worry about future injections causing a serious reaction there are also the lumps and nodules now think ill talk to my doctor tomorrow,-0.06969696969696969,106,69,530,18,7,12,53,4.009433962264151,2015,5,18
119977,53,2,"""My doctor insisted that I switch from Valsartan to Losartan. It has taken my bp from 120/70 to 178/86. It makes my eyes feel like they are burning. I have been on this for almost two months and I am going to take myself off it.""",1,2013-10-25,228,arb blocker,0.0,neutral,0.0,doctor insist switch valsartan losartan taken bp 120 70 178 86 make eye feel like burn almost two month go take,0.0,my doctor insisted that i switch from valsartan to losartan it has taken my bp from 120 70 to 178 86 it makes my eyes feel like they are burning i have been on this for almost two months and i am going to take myself off it,0.0,48,39,223,8,3,8,25,3.6666666666666665,2013,10,25
231456,75,0,"""I went to sleep but the next day I felt awful a headache and my nausea! Never again!""",1,2016-07-27,14,opiod analgesics,-0.5,negative,0.0,went sleep next day felt aw headach nausea never,0.0,i went to sleep but the next day i felt awful a headache and my nausea never again,-0.5,18,17,82,4,2,3,7,3.611111111111111,2016,7,27
194271,58,2,"""I take Bystolic 10mg for high blood pressure and high heart rate. It controls my blood pressure wonderfully but doesn&#039;t help my heart rate nearly as well, tends to wear off after about 6 hrs. Also experience some stomach upset but no other side effects.""",7,2009-11-07,24,beta blockers,0.29650000000000004,positive,1.0,take bystol 10mg high blood pressur high heart rate control blood pressur wonder doesnt help heart rate near well tend wear 6 hrs also experi stomach upset side effect,0.12062500000000001,i take bystolic 10mg for high blood pressure and high heart rate it controls my blood pressure wonderfully but doesnt help my heart rate nearly as well tends to wear off after about 6 hrs also experience some stomach upset but no other side effects,0.29650000000000004,45,38,248,9,1,4,15,4.533333333333333,2009,11,7
32262,52,2,"""I have been taking Lisinopril for 3 years with no change in my BP. In fact, it has slowly risen over 3 years. I bring this up with my doctor but she says that is due to white coat effect. My BP now reads between 170/90 - 200/110 at the doctor&#039;s office, at work and at home. I&#039;ve been going to the gym now for 3 years, including using the stair master 3-4 times per week. Should I fire my doctor? Ask for another treatment? Is this normal?""",5,2017-12-03,2,ace inhibitor,-0.06875,negative,1.0,take lisinopril 3 year chang bp fact slowli risen 3 year bring doctor say due white coat effect bp read 170 90 200 110 doctor offic work home ive go gym 3 year includ use stair master 3 4 time per week fire doctor ask anoth treatment normal,0.008333333333333331,i have been taking lisinopril for 3 years with no change in my bp in fact it has slowly risen over 3 years i bring this up with my doctor but she says that is due to white coat effect my bp now reads between 170 90 200 110 at the doctors office at work and at home ive been going to the gym now for 3 years including using the stair master 3 4 times per week should i fire my doctor ask for another treatment is this normal,-0.06875,90,65,423,23,5,9,41,3.7111111111111112,2017,12,3
198446,32,1,"""I just started using Bydureon on 11-30-2012 and this is the first time I have ever had to have an injection, it was easy to mix and inject. So far no side effects and sugar is doing ok. Really have to wait for about 3-4 more weeks for true results but have fingers crossed..I am  52 year old male taking 2 other oral meds and hope to be able to cut back..""",8,2012-12-06,25,oral hypoglycemics,0.23402777777777775,positive,1.0,start use bydureon 11 30 2012 first time ever inject easi mix inject far side effect sugar ok realli wait 3 4 week true result finger cross 52 year old male take 2 oral med hope abl cut back,0.16750000000000004,i just started using bydureon on 11 30 2012 and this is the first time i have ever had to have an injection it was easy to mix and inject so far no side effects and sugar is doing ok really have to wait for about 3 4 more weeks for true results but have fingers crossed i am 52 year old male taking 2 other oral meds and hope to be able to cut back,0.23402777777777775,76,62,348,12,2,5,35,3.5921052631578947,2012,12,6
231847,75,0,"""I was on 100mg of Trazodone for sleep and worked pretty good. But my depression got worse and I dreaded going back on the various anti-depressants I had tried and eventually discontinued due to side effects or things improving in my life. I&#039;m now on 150 mg of Trazodone and it is clearly making a difference. It&#039;s not a magic wand to make everything better, but allows the &quot;fog&quot; of depression to lift a bit so you can see and feel more normal. Side effects less than other anti-depressants and helps me sleep. Yeah!""",8,2013-02-22,114,opiod analgesics,0.084775641025641,positive,1.0,100mg trazodon sleep work pretti good depress got wors dread go back various anti depress tri eventu discontinu due side effect thing improv life im 150 mg trazodon clear make differ magic wand make everyth better allow quot fog quot depress lift bit see feel normal side effect less anti depress help sleep yeah,0.06777777777777777,i was on 100mg of trazodone for sleep and worked pretty good but my depression got worse and i dreaded going back on the various anti depressants i had tried and eventually discontinued due to side effects or things improving in my life im now on 150 mg of trazodone and it is clearly making a difference its not a magic wand to make everything better but allows the quot fog quot of depression to lift a bit so you can see and feel more normal side effects less than other anti depressants and helps me sleep yeah,0.08717948717948716,98,72,514,21,3,8,42,4.255102040816326,2013,2,22
198416,32,1,"""I have been on Bydureon since 11/12.  My A1c has gone from 9.5 to 6.0 and I am off of all insulin.  When I first started the med I was 5&#039;2 and 187 pounds.  I am now just over 10 months later 138 lbs.  This has worked miracles for me as none of the oral medications helped me at all.  I have not had any side effects.  The shot is a bit painful but I&#039;ve found if you let it warm up about 15 minutes it&#039;s a little easier. I do have hard knots at the injection site which last few weeks so I rotate where I give the injection. If you are just starting out on Bydureon and want to give up, try to hang on a little while longer.  It did not work for me right away and did take about 8-10 weeks before I started noticing the benefits.""",10,2013-09-04,94,oral hypoglycemics,-0.03917748917748918,negative,1.0,bydureon sinc 11 12 a1c gone 9 5 6 0 insulin first start med 52 187 pound 10 month later 138 lbs work miracl none oral medic help ani side effect shot bit pain ive found let warm 15 minut littl easier hard knot inject site last week rotat give inject start bydureon want give tri hang littl longer work right away take 8 10 week befor start notic benefit,0.09200680272108842,i have been on bydureon since 11 12 my a1c has gone from 9 5 to 6 0 and i am off of all insulin when i first started the med i was 52 and 187 pounds i am now just over 10 months later 138 lbs this has worked miracles for me as none of the oral medications helped me at all i have not had any side effects the shot is a bit painful but ive found if you let it warm up about 15 minutes its a little easier i do have hard knots at the injection site which last few weeks so i rotate where i give the injection if you are just starting out on bydureon and want to give up try to hang on a little while longer it did not work for me right away and did take about 8 10 weeks before i started noticing the benefits,-0.03917748917748918,155,107,707,26,10,18,83,3.567741935483871,2013,9,4
206469,76,2,"""I went through a mountain of different blood pressure medications, until I tried Diovan. Most of the other medicines either didn&#039;t work or the side effects were severe. It may be expensive but it works. Recently my medicare provider wanted me to try Cozaar, because they don&#039;t cover Diovan(cost). I will stay with Diovan even if I have to pay for it myself.""",10,2010-07-26,79,arb blocker,-0.025,negative,1.0,went mountain differ blood pressur medic tri diovan medicin either didnt work side effect sever may expens work recent medicar provid want tri cozaar becaus dont cover diovan cost stay diovan even pay,0.125,i went through a mountain of different blood pressure medications until i tried diovan most of the other medicines either didnt work or the side effects were severe it may be expensive but it works recently my medicare provider wanted me to try cozaar because they dont cover diovan cost i will stay with diovan even if i have to pay for it myself,-0.025,64,54,347,17,4,10,30,4.4375,2010,7,26
168654,77,0,"""I&#039;ve successfully taken Lexapro, also Effexor, and Wellbutrin w/each (did not gain weight on either of these) for last 15 years. Tried Cymbalta--did not help depression &amp; gave me nightmares. Now on day 7 of taking Viibryd. First 4-5 days had nausea &amp; constant mild headache. Did have a few instances while driving of &quot;when did I switch to this lane?&quot; Last night had first strange, vivid dream. Yesterday felt a little bloated, but things going ok so far. I know all antidepressants have an adjustment period w/side effects. It&#039;s interesting to see how same drug effects people so differently. Not sure if depression is getting better, but wouldn&#039;t know yet b/c work extremely stressful last 5 weeks, so we&#039;ll see as work winds down--I&#039;m very hopeful!""",8,2016-08-26,18,opiod analgesics,0.13729166666666667,positive,1.0,ive success taken lexapro also effexor wellbutrin w gain weight either last 15 year tri cymbalta help depress amp gave nightmar day 7 take viibryd first 4 5 day nausea amp constant mild headach instanc drive quot switch lane quot last night first strang vivid dream yesterday felt littl bloat thing go ok far know antidepress adjust period w side effect interest see drug effect peopl differ sure depress get better wouldnt know yet b c work extrem stress last 5 week well see work wind im veri hope,0.08996913580246914,ive successfully taken lexapro also effexor and wellbutrin w each did not gain weight on either of these for last 15 years tried cymbalta did not help depression amp gave me nightmares now on day 7 of taking viibryd first 4 5 days had nausea amp constant mild headache did have a few instances while driving of quot when did i switch to this lane quot last night had first strange vivid dream yesterday felt a little bloated but things going ok so far i know all antidepressants have an adjustment period w side effects its interesting to see how same drug effects people so differently not sure if depression is getting better but wouldnt know yet b c work extremely stressful last 5 weeks so well see as work winds down im very hopeful,0.12096560846560848,135,107,737,51,2,13,40,4.466666666666667,2016,8,26
194210,58,2,"""Love it after the first week. 5mg a day. Lots of energy and losing weight. No more racing heart. Much more relaxed at work and home. Not for everyone but helped me.""",10,2012-07-30,107,beta blockers,0.25,positive,1.0,love first week 5mg day lot energi lose weight race heart much relax work home everyon help,0.25,love it after the first week 5mg a day lots of energy and losing weight no more racing heart much more relaxed at work and home not for everyone but helped me,0.25,32,30,158,8,0,5,14,3.96875,2012,7,30
